filePath|title|words|est_duration
suttas/AN/AN5_56.txt|The Preceptor Upajjhāya Sutta|577|4
suttas/AN/AN5_57.txt|Subjects For Contemplation Upajjhaṭṭhana Sutta|948|6
suttas/AN/AN5_59.txt|Hard To Find (1) Dullabha Sutta|77|1
suttas/AN/AN5_60.txt|Hard To Find (2) Dullabha Sutta|81|1
suttas/AN/AN5_73.txt|Dwelling In The Dhamma (1) Dhammavihārin Sutta|444|3
suttas/AN/AN5_74.txt|Dwelling In The Dhamma (2) Dhammavihārin Sutta|459|3
suttas/AN/AN5_75.txt|The Professional Warrior (1) Yodhājīva Sutta|1818|12
suttas/AN/AN5_76.txt|The Professional Warrior (2) Yodhājīva Sutta|2569|17
suttas/AN/AN5_77.txt|Future Dangers (1) Anāgata-Bhayāni Sutta|710|5
suttas/AN/AN5_78.txt|Future Dangers (2) Anāgata-Bhayāni Sutta|885|6
suttas/AN/AN5_79.txt|Future Dangers (3) Anāgata-Bhayāni Sutta|755|5
suttas/AN/AN5_80.txt|Future Dangers (4) Anāgata-Bhayāni Sutta|527|4
suttas/AN/AN5_96.txt|One Who Retains What He Has Heard Sutadhara Sutta|184|1
suttas/AN/AN5_97.txt|Talk Kathā Sutta|151|1
suttas/AN/AN5_98.txt|Wilderness Ārañña Sutta|120|1
suttas/AN/AN5_99.txt|The Lion Sīha Sutta|231|2
suttas/AN/AN5_106.txt|Comfortably Phāsu Sutta|541|4
suttas/AN/AN5_109.txt|[A Monk] Of The Four Directions Catuddisa Sutta|217|1
suttas/AN/AN5_110.txt|Wilderness Arañña Sutta|233|2
suttas/AN/AN5_114.txt|At Andhakavinda Andhakavinda Sutta|257|2
suttas/AN/AN5_121.txt|To A Sick Man Gilāna Sutta|232|2
suttas/AN/AN5_129.txt|In Agony Parikuppa Sutta|92|1
suttas/AN/AN5_130.txt|Being Consummate Sampadā Sutta|238|2
suttas/AN/AN5_137.txt|One Sleeps Little Appaṁ Sutta|108|1
suttas/AN/AN5_139.txt|Not Resilient Akkhama Sutta|1481|10
suttas/AN/AN5_140.txt|The Listener Sotar Sutta|840|6
suttas/AN/AN5_148.txt|A Person Of Integrity's Gifts Sappurisadāna Sutta|266|2
suttas/AN/AN5_151.txt|Assuredness In The True Dhamma (1) Saddhamma-Niyāma Sutta|192|1
suttas/AN/AN5_152.txt|Assuredness In The True Dhamma (2) Saddhamma-Niyāma Sutta|184|1
suttas/AN/AN5_159.txt|About Udāyin (On Teaching The Dhamma) Udāyin Sutta|246|2
suttas/AN/AN5_161.txt|The Subduing Of Hatred (1) Āghatāvinaya Sutta|236|2
suttas/AN/AN5_162.txt|The Subduing Of Hatred (2) Āghātavinaya Sutta|1136|8
suttas/AN/AN5_165.txt|On Asking Questions Pañhapucchā Sutta|158|1
suttas/AN/AN5_166.txt|Cessation Nirodha Sutta|1286|9
suttas/AN/AN5_167.txt|Accusing Codanā Sutta|1378|9
suttas/AN/AN5_170.txt|To Bhaddaji Bhaddaji Sutta|331|2
suttas/AN/AN5_175.txt|The Outcaste Caṇḍāla Sutta|207|1
suttas/AN/AN5_176.txt|Rapture Pīti Sutta|445|3
suttas/AN/AN5_177.txt|Business (Wrong Livelihood) Vaṇijjā Sutta|53|1
suttas/AN/AN5_179.txt|The Householder Gihi Sutta|943|6
suttas/AN/AN5_180.txt|About Gavesin Gavesin Sutta|1339|9
suttas/AN/AN5_191.txt|The Dog Discourse Soṇa Sutta|378|3
suttas/AN/AN5_196.txt|Dreams Supina Sutta|640|4
suttas/AN/AN5_198.txt|A Statement Vācā Sutta|75|1
suttas/AN/AN5_199.txt|A Family Kula Sutta|259|2
suttas/AN/AN5_200.txt|Leading To Escape Nissāraṇīya Sutta|634|4
suttas/AN/AN5_202.txt|Listening To The Dhamma Dhammassavana Sutta|60|1
suttas/AN/AN5_210.txt|Muddled Mindfulness Muṭṭhassati Sutta|109|1
suttas/AN/AN5_254.txt|Stinginess Macchariya Suttas|693|5
suttas/AN/AN6_12.txt|Conducive To Amiability Sārāṇīya Sutta|510|3
suttas/AN/AN6_13.txt|Means Of Escape Nissāraṇīya Sutta|759|5
suttas/AN/AN6_16.txt|Nakula's Parents Nakula Sutta|939|6
suttas/AN/AN6_17.txt|Skillful Kusala Sutta|779|5
suttas/AN/AN6_19.txt|Mindfulness Of Death (1) Maraṇassati Sutta|621|4
suttas/AN/AN6_20.txt|Mindfulness Of Death (2) Maraṇassati Sutta|718|5
suttas/AN/AN6_29.txt|With Udāyin Udāyin Sutta|893|6
suttas/AN/AN6_31.txt|Decline Parihāna Sutta|105|1
suttas/AN/AN6_37.txt|Giving Dāna Sutta|548|4
suttas/AN/AN6_38.txt|The Self-Doer Attakārin Sutta|560|4
suttas/AN/AN6_41.txt|The Wood Pile Dārukkhandha Sutta|202|1
suttas/AN/AN6_42.txt|To Nāgita Nāgita Sutta|870|6
suttas/AN/AN6_43.txt|On The Nāga Nāga Sutta|794|5
