filePath|title|words|est_duration
suttas/SN/SN12_70.txt|Susima Sutta About Susima|3015|20
suttas/SN/SN13_1.txt|The Tip Of The Fingernail Nakhasikhā Sutta|229|2
suttas/SN/SN13_2.txt|The Pond Pokkharaṇī Sutta|232|2
suttas/SN/SN13_8.txt|The Ocean Samudda Sutta|225|2
suttas/SN/SN14_11.txt|Seven Properties Sattadhātu Sutta|333|2
suttas/SN/SN15_3.txt|Tears Assu Sutta|386|3
suttas/SN/SN15_5.txt|A Mountain Pabbata Sutta|258|2
suttas/SN/SN15_6.txt|Mustard Seed Sāsapa Sutta|258|2
suttas/SN/SN15_8.txt|The Ganges Gangā Sutta|432|3
suttas/SN/SN15_9.txt|The Stick Daṇḍa Sutta|152|1
suttas/SN/SN15_10.txt|Person Puggala Sutta|290|2
suttas/SN/SN15_11.txt|Fallen On Hard Times Duggata Sutta|135|1
suttas/SN/SN15_12.txt|Happy Sukhita Sutta|129|1
suttas/SN/SN15_13.txt|Thirty Tiṁsa Sutta|520|3
suttas/SN/SN15_14.txt|Mother Mātu Sutta|146|1
suttas/SN/SN16_2.txt|Without Compunction Anottāpī Sutta|480|3
suttas/SN/SN16_5.txt|Old Jiṇṇa Sutta|447|3
suttas/SN/SN16_11.txt|The Robe Cīvara Sutta|2154|14
suttas/SN/SN16_13.txt|A Counterfeit Of The True Dhamma Saddhammapaṭirūpaka Sutta|462|3
suttas/SN/SN17_3.txt|The Turtle Kumma Sutta|304|2
suttas/SN/SN17_5.txt|The Dung Beetle Kaṁsaḷakā Sutta|305|2
suttas/SN/SN17_8.txt|The Jackal Sigala Sutta|217|1
suttas/SN/SN20_1.txt|The Ridge-Beam Kūṭa Sutta|106|1
suttas/SN/SN20_2.txt|The Tip Of The Fingernail Nakhasikhā Sutta|158|1
suttas/SN/SN20_3.txt|Families Kula Sutta|128|1
suttas/SN/SN20_4.txt|Serving Dishes Okkhā Sutta|113|1
suttas/SN/SN20_5.txt|The Spear Satti Sutta|183|1
suttas/SN/SN20_6.txt|The Archer Dhanuggaha Sutta|224|1
suttas/SN/SN20_7.txt|The Peg Āṇi Sutta|233|2
suttas/SN/SN20_8.txt|Blocks Of Wood Kaliṅgara Sutta|238|2
suttas/SN/SN20_9.txt|Bull Elephants Nāga Sutta|517|3
suttas/SN/SN20_10.txt|The Cat Viḷāra Sutta|350|2
suttas/SN/SN20_11.txt|The Jackal (1) Sigāla Sutta|107|1
suttas/SN/SN20_12.txt|The Jackal (2) Sigāla Sutta|96|1
suttas/SN/SN21_1.txt|Kolita Kolita Sutta|295|2
suttas/SN/SN21_2.txt|About Upatissa (Sāriputta) Upatissa Sutta|256|2
suttas/SN/SN21_3.txt|The Barrel Ghaṭa Sutta|504|3
suttas/SN/SN21_6.txt|Bhaddiya Bhaddiya Sutta|240|2
suttas/SN/SN21_8.txt|About Nanda Nanda Sutta|229|2
suttas/SN/SN21_9.txt|Tissa Tissa Sutta|198|1
suttas/SN/SN21_10.txt|(A Monk) By The Name Of Elder  (On Solitude) Theranāma Sutta|417|3
suttas/SN/SN22_1.txt|To Nakulapitar Nakulapitar Sutta|1249|8
suttas/SN/SN22_2.txt|At Devadaha Devadaha Sutta|1064|7
suttas/SN/SN22_3.txt|To Haliddikāni Haliddikāni Sutta|1090|7
suttas/SN/SN22_5.txt|Concentration Samādhi Sutta|548|4
suttas/SN/SN22_18.txt|Cause (1) Hetu Sutta|149|1
suttas/SN/SN22_19.txt|Cause (2) Hetu Sutta|149|1
suttas/SN/SN22_20.txt|Cause (3) Hetu Sutta|149|1
suttas/SN/SN22_22.txt|The Burden Bhāra Sutta|273|2
suttas/SN/SN22_23.txt|Comprehension Pariñña Sutta|93|1
suttas/SN/SN22_25.txt|Desire & Passion Chanda-Rāga Sutta|96|1
suttas/SN/SN22_26.txt|Allure Assāda Sutta|319|2
suttas/SN/SN22_36.txt|The Monk Bhikkhu Sutta|588|4
suttas/SN/SN22_39.txt|In Accordance With The Dhamma (1) Anudhamma Sutta|136|1
suttas/SN/SN22_40.txt|In Accordance With The Dhamma (2) Anudhamma Sutta|142|1
suttas/SN/SN22_41.txt|In Accordance With The Dhamma (3) Anudhamma Sutta|142|1
suttas/SN/SN22_42.txt|In Accordance With The Dhamma (4) Anudhamma Sutta|142|1
suttas/SN/SN22_47.txt|Assumptions Samanupassanā Sutta|404|3
suttas/SN/SN22_48.txt|Aggregates Khandha Sutta|371|2
suttas/SN/SN22_53.txt|Attached Upaya Sutta|301|2
suttas/SN/SN22_54.txt|Means Of Propagation Bīja Sutta|478|3
suttas/SN/SN22_55.txt|Exclamation Udāna Sutta|1213|8
suttas/SN/SN22_56.txt|The (Fourfold) Round Parivaṭṭa Sutta|933|6
suttas/SN/SN22_57.txt|Seven Bases Sattaṭṭhāna Sutta|1309|9
suttas/SN/SN22_58.txt|Awakened Buddha Sutta|337|2
suttas/SN/SN22_59.txt|The Five (Brethren) Pañca Sutta|544|4
suttas/SN/SN22_60.txt|To Mahāli Mahāli Sutta|536|4
suttas/SN/SN22_76.txt|Arahants Arahanta Sutta|382|3
suttas/SN/SN22_78.txt|The Lion Sīha Sutta|403|3
suttas/SN/SN22_79.txt|Chewed Up Khajjanīya Sutta|1310|9
suttas/SN/SN22_80.txt|Almsgoers Piṇḍolya Sutta|1339|9
suttas/SN/SN22_81.txt|At Pālileyyaka Pālileyyaka Sutta|1003|7
suttas/SN/SN22_82.txt|The Full-Moon Night Puṇṇama Sutta|1778|12
suttas/SN/SN22_83.txt|Ānanda Ānanda Sutta|510|3
suttas/SN/SN22_84.txt|Tissa Tissa Sutta|1204|8
suttas/SN/SN22_85.txt|To Yamaka Yamaka Sutta|2371|16
suttas/SN/SN22_86.txt|To Anurādha Anurādha Sutta|1149|8
suttas/SN/SN22_88.txt|To Assaji Assaji Sutta|938|6
suttas/SN/SN22_89.txt|About Khemaka Khemaka Sutta|1736|12
suttas/SN/SN22_90.txt|To Channa Channa Sutta|979|7
suttas/SN/SN22_93.txt|The River Nadī Sutta|575|4
suttas/SN/SN22_94.txt|Flowers Puppha Sutta|690|5
suttas/SN/SN22_95.txt|Foam Pheṇa Sutta|884|6
suttas/SN/SN22_96.txt|Cow Dung Gomaya Sutta|814|5
suttas/SN/SN22_97.txt|The Tip Of The Fingernail Nakhasikhā Sutta|675|5
suttas/SN/SN22_99.txt|The Leash (1) Gaddūla Sutta|565|4
suttas/SN/SN22_100.txt|The Leash (2) Gaddūla Sutta|745|5
suttas/SN/SN22_101.txt|The Ship Nava Sutta|776|5
suttas/SN/SN22_120.txt|Fetters Saññojana Sutta|154|1
suttas/SN/SN22_122.txt|Virtuous Sīlavant Sutta|513|3
suttas/SN/SN22_126.txt|Subject To Origination (1) Samudaya-Dhamma Sutta|396|3
suttas/SN/SN22_127.txt|Subject To Origination (2) Samudaya-Dhamma Sutta|390|3
suttas/SN/SN22_131.txt|Origination (1) Samudaya Sutta|190|1
suttas/SN/SN22_132.txt|Origination (2) Samudaya Sutta|194|1
suttas/SN/SN22_139.txt|Inconstant Anicca Sutta|71|1
suttas/SN/SN22_142.txt|Stressful Dukkha Sutta|71|1
suttas/SN/SN22_145.txt|Not-Self Anattā Sutta|71|1
suttas/SN/SN23_1.txt|Mortality Māra Sutta|273|2
suttas/SN/SN23_2.txt|A Being Satta Sutta|345|2
suttas/SN/SN25_1.txt|The Eye Cakkhu Sutta|437|3
suttas/SN/SN25_2.txt|Forms Rūpa Sutta|436|3
